date, pm25, pm10, o3, no2, so2, co
2025/3/29, 47, 45, 40, 9, 2, 4
2025/3/30, 84, 62, 73, 17, 6, 7
2025/3/31, 76, 56, 79, 14, 16, 7
2025/4/1, 74, 48, 75, 13, 12, 7
2024/1/2, 114, 56, 30, 20, 8, 8
2024/1/3, 74, 58, 34, 21, 21, 8
2024/1/4, 77, 43, 26, 12, 5, 7
2024/1/5, 59, 33, 21, 11, 6, 6
2024/1/6, 40, 32, 22, 8, 4, 6
2024/1/7, 35, 36, 15, 11, 7, 7
2024/1/8, 51, 22, 15, 10, 4, 6
2024/1/9, 30, 45, 26, 14, 4, 8
2024/1/10, 41, 45, 26, 16, 4, 7
2024/1/11, 64, 59, 26, 16, 4, 7
2024/1/12, 65, 66, 27, 21, 11, 10
2024/1/13, 69, 51, 19, 18, 9, 8
2024/1/14, 68, 47, 28, 20, 21, 10
2024/1/15, 65, 61, 28, 20, 21, 9
2024/1/16, 73, 126, 22, 22, 9, 8
2024/1/17, 83, , , , , 
2023/10/2, 75, 59, 22, 7, 3, 
2023/10/3, 71, 42, 23, 6, 3, 
2023/10/4, 54, 37, 30, 10, 4, 
2023/10/5, 67, 52, 31, 8, 4, 
2023/10/6, 58, 59, 25, 6, 4, 
2023/10/7, 59, 52, 25, 5, 3, 
2023/10/8, 61, 41, 26, 3, 3, 
2023/10/9, 46, 35, 21, 9, 3, 4
2023/10/10, 44, 17, 15, 9, 4, 3
2023/10/11, 23, 22, 14, 8, 4, 2
2023/10/12, 22, 43, 25, 11, 7, 3
2023/10/13, 52, 46, 33, 11, 6, 3
2023/10/14, 62, 62, 25, 9, 4, 3
2023/10/15, 77, 52, 22, 3, 3, 2
2023/10/16, 64, 36, 24, 4, 3, 2
2023/10/17, 36, 34, 28, 5, 3, 2
2023/10/18, 45, 55, 35, 11, 5, 3
2023/10/19, 68, 80, 32, 13, 12, 3
2023/10/20, 79, 34, 26, 7, 3, 3
2023/10/21, 47, 57, 37, 11, 5, 4
2023/10/22, 66, 47, 53, 13, 10, 5
2023/10/23, 69, 52, 40, 12, 5, 4
2023/10/24, 67, 50, 32, 11, 4, 4
2023/10/25, 210, 41, 11, 15, 3, 6
2023/10/26, 100, 37, 16, 8, 3, 4
2023/11/11, 365, 37, 19, 6, 3, 5
2023/11/12, 213, 30, 14, 7, 6, 4
2023/11/13, 49, 30, 16, 5, 4, 4
2023/11/14, 67, 22, 15, 4, 3, 4
2023/11/15, 142, 42, 25, 6, 4, 4
2023/11/16, 170, 40, 29, 12, 10, 5
2023/11/17, 180, 59, 30, 14, 10, 5
2023/11/18, 68, 49, 30, 13, 6, 5
2023/11/19, 56, 47, 32, 18, 12, 8
2023/11/20, 63, 49, 36, 14, 8, 7
2023/11/21, 78, 62, 22, 13, 4, 6
2023/11/22, 73, 21, 16, 8, 4, 5
2023/11/23, 41, 28, 16, 17, 5, 6
2023/11/24, 43, 44, 29, 19, 9, 7
2023/11/25, 52, 38, 41, 16, 6, 7
2023/11/26, 65, 32, 25, 10, 4, 6
2023/11/27, 51, 28, 23, 9, 4, 6
2023/11/28, 59, 27, 20, 8, 4, 6
2023/11/29, 37, 29, 22, 14, 5, 7
2023/11/30, 53, 145, 19, 9, 4, 6
2023/12/1, 39, 47, 24, 18, 7, 8
2023/12/2, 68, 50, 14, 18, 6, 8
2023/12/3, 83, 24, 18, 6, 4, 6
2023/12/4, 56, 24, 19, 7, 4, 6
2023/12/5, 44, 37, 18, 5, 4, 5
2023/12/6, 43, 47, 17, 5, 4, 6
2023/12/7, 43, 22, 14, 9, 4, 7
2023/12/8, 35, 29, 23, 14, 4, 8
2023/12/9, 42, 41, 25, 15, 4, 8
2023/12/10, 61, 29, 19, 8, 4, 7
2023/12/11, 45, 31, 9, 15, 7, 9
2023/12/12, 62, 35, 21, 12, 4, 6
