date, pm10, o3, no2, so2, co
2020/10/1, 20, , , , 
2020/4/2, 38, 64, 6, 9, 
2020/4/3, 37, 46, 6, 9, 
2020/4/4, 38, 48, 5, 9, 
2020/4/5, 36, 49, 5, 10, 
2020/4/6, 30, 36, 7, 11, 
2020/4/7, 51, 38, 4, 9, 
2020/4/8, 30, 43, 7, 9, 
2020/4/9, 36, 60, 5, 10, 
2020/4/10, 47, 39, 5, 10, 
2020/4/11, 37, 38, 5, 11, 
2020/4/12, 43, , , , 
2020/4/14, 21, 53, 7, 9, 
2020/4/15, 39, 41, 5, 12, 
2020/4/16, 38, 44, 6, 10, 
2020/4/17, 40, 45, 5, 10, 
2020/4/18, 42, 38, 5, 10, 
2020/4/19, 52, 41, 4, 9, 
2020/4/20, 23, 39, 5, 9, 
2020/4/21, 38, 46, 6, 9, 
2020/4/22, 46, 49, 4, 9, 
2020/4/23, 40, 51, 5, 10, 
2020/4/24, 41, 54, 6, 9, 
2020/4/25, 39, 56, 6, 10, 
2020/4/26, 52, 46, 4, 9, 
2020/4/27, 38, 49, 5, 9, 
2020/4/28, 28, 49, 5, 9, 
2020/4/29, 29, 54, 5, 9, 
2020/4/30, 37, 46, 4, 9, 
2020/5/1, 28, 55, 5, 12, 
2020/5/2, 17, 57, 6, 13, 
2020/5/3, 31, 61, 5, 16, 
2020/5/4, 28, 55, 5, 16, 
2020/5/5, 37, 46, 4, 10, 
2020/5/6, 23, 46, 5, 10, 
2020/5/7, 19, 49, 5, 10, 
2020/5/8, 16, 33, 5, 9, 
2020/5/9, 13, 54, 6, 18, 
2020/5/10, 15, 59, 4, 9, 
2020/5/11, 12, 55, 5, 11, 
2020/5/12, 14, 53, 10, 9, 
2020/5/13, 21, 63, 16, 10, 
2020/5/14, 42, 52, 17, 9, 
2020/5/15, 40, 43, 15, 9, 
2020/5/16, 37, 38, 14, 9, 
2020/5/17, 39, 58, 17, 10, 
2020/5/18, 37, 67, 15, 12, 
2020/5/19, 43, 63, 12, 10, 
2020/5/20, 52, 45, 10, 9, 
2020/5/21, 65, 38, 9, 9, 
2020/5/22, 34, 43, 9, 9, 
2020/5/23, 29, 40, 8, 10, 
2020/5/24, 34, 51, 7, 9, 
2020/5/25, 24, 61, 10, 9, 
2020/5/26, 34, 57, 12, 10, 
2020/5/27, 39, 66, 15, 11, 
2020/5/28, 45, 70, 11, 16, 
2020/5/29, 42, 40, 11, 10, 
2020/5/30, 30, 37, 9, 9, 
2020/5/31, 22, 64, 8, 9, 
2020/6/1, 11, 43, 8, 9, 
2020/6/2, 19, 40, 9, 9, 
2020/6/3, 17, 35, 8, 9, 
2020/6/4, 17, 36, 8, 9, 
2020/6/5, 16, 38, 9, 9, 
2020/6/6, 21, 46, 9, 10, 
2020/6/7, 25, 47, 9, 9, 
2020/6/8, 18, , , , 
2020/6/10, 26, 110, 12, 9, 
2020/6/11, 16, , 8, 9, 
2020/6/12, 14, , 7, 9, 
2020/6/13, 11, , 8, 9, 
2020/6/14, 16, , 8, 10, 
2020/6/15, 21, , 8, 9, 
2020/6/16, 18, , 8, 9, 
2020/6/17, 31, , 12, 9, 
2020/6/18, 21, , 12, 10, 
2020/6/19, 24, , 9, 9, 
2020/6/20, 19, , 8, 9, 
2020/6/21, 21, , 9, 10, 
2020/6/22, 33, , 10, 13, 
2020/6/23, 34, , 11, 9, 
2020/6/24, 13, , 17, 10, 
2020/6/25, 18, , 11, 10, 
2020/6/26, 12, , 12, 11, 
2020/6/27, 40, , 12, 10, 
2020/6/28, 22, , 8, 12, 
2020/6/29, 54, , 8, 9, 
2020/6/30, 18, , 10, 10, 
2020/7/1, 23, , 11, 10, 
2020/1/3, 42, 38, 14, 9, 
2020/1/4, 27, 51, 11, 9, 
2020/1/5, 30, , , , 
2020/1/7, 38, 35, 24, 10, 
2020/1/8, 44, 60, 37, 15, 
2020/1/9, 55, 66, 42, 17, 
2020/1/10, 77, 38, 28, 10, 
2020/1/11, 52, 56, 25, 18, 
2020/1/12, 52, 46, 18, 12, 
2020/1/13, 39, 59, 25, 13, 
2020/1/14, 58, 49, 22, 16, 
2020/1/15, 47, 58, 21, 15, 
2020/1/16, 45, 35, 13, 9, 
2020/1/17, 30, 42, 17, 11, 
2020/1/18, 32, 41, 16, 11, 
2020/1/19, 37, 24, 13, 9, 
2020/1/20, 20, 26, 13, 9, 
2020/1/21, 14, 29, 14, 13, 
2020/1/22, 27, 31, 15, 19, 
2020/1/23, 41, 20, 15, 11, 
2020/1/24, 34, 37, 14, 12, 
2020/1/25, 37, 32, 11, 16, 
2020/1/26, 31, 25, 11, 9, 
2020/1/27, 22, 34, 11, 9, 
2020/1/28, 20, 37, 13, 10, 
2020/1/29, 39, 41, 11, 12, 
2020/1/30, 40, 31, 9, 10, 
2020/1/31, 37, 31, , 9, 
2020/2/1, 22, 22, , 10, 
2020/2/2, 38, 19, , 23, 
2020/2/3, 40, 20, , 10, 
2020/2/4, 47, 18, , 9, 
2020/2/5, 11, 16, , 9, 
2020/2/6, 9, 34, , 9, 
2020/2/7, 19, 39, , 17, 
2020/2/8, 41, 44, , 10, 
2020/2/9, 40, 31, , 10, 
2020/2/10, 29, 30, , 10, 
2020/2/11, 29, 41, , 10, 
2020/2/12, 42, 28, , 9, 
2020/2/13, 26, 46, , 12, 
2020/2/14, 30, 47, , 12, 
2020/2/15, 34, , , 13, 
2020/2/16, 45, , , 11, 
2020/2/17, 47, , , 13, 
2020/2/18, 44, , , 16, 
2020/2/19, 54, , , 11, 
2020/2/20, 49, , , 14, 
2020/2/21, 46, , , 9, 
2020/2/22, 26, , , 12, 
2020/2/23, 33, , , 10, 
2020/2/24, 46, , , 9, 
2020/2/25, 35, , , 9, 
2020/2/26, 34, , , 11, 
2020/2/27, 43, , , 11, 
2020/2/28, 29, , , 21, 
2020/2/29, 48, , , 11, 
2020/3/1, 39, , , 9, 
2020/3/2, 30, , , 9, 
2020/3/3, 34, , , 9, 
2020/3/4, 55, , , 9, 
2020/3/5, 31, 65, , 15, 
2020/3/6, 45, 63, , 9, 
2020/3/7, 29, 64, , 10, 
2020/3/8, 33, 42, , 17, 
2020/3/9, 36, 49, , 12, 
2020/3/10, 35, , , 10, 
2020/3/11, 34, 53, , 12, 
2020/3/12, 40, 48, , 15, 
2020/3/13, 50, 49, , 10, 
2020/3/14, 52, 56, , 16, 
2020/3/15, 46, 56, , 12, 
2020/3/16, 26, 89, , 11, 
2020/3/17, 24, 44, 9, 13, 
2020/3/18, 30, , , , 
2020/3/21, 37, 85, 7, 10, 
2020/3/22, 38, , 7, 10, 
2020/3/23, 31, , 10, 14, 
2020/3/24, 36, 46, 13, 11, 
2020/3/25, 40, 64, 12, 19, 
2020/3/26, 39, 62, 14, 17, 
2020/3/27, 50, 53, 7, 9, 
2020/3/28, 41, 41, 7, 9, 
2020/3/29, 33, 17, 12, 10, 
2020/3/30, 36, , , , 
2019/10/2, 14, 34, 14, 10, 
2019/10/3, 16, 27, 13, 9, 
2019/10/4, 21, 35, 12, 9, 
2019/10/5, 20, 41, 12, 9, 
2019/10/6, 20, 38, 10, 9, 
2019/10/7, 13, 31, 11, 9, 
2019/10/8, 22, 31, 13, 9, 
2019/10/9, 17, 34, 14, 9, 
2019/10/10, 22, 33, 15, 9, 
2019/10/11, 29, 38, 13, 10, 
2019/10/12, 26, 32, 11, 9, 
2019/10/13, 19, 44, 10, 10, 
2019/10/14, 17, 28, 12, 9, 
2019/10/15, 16, 35, 16, 9, 
2019/10/16, 25, 24, 11, 9, 
2019/10/17, 24, 28, 11, 9, 
2019/10/18, 11, 27, 12, 9, 
2019/10/19, 12, 34, 12, 9, 
2019/10/20, 15, 20, 10, 9, 
2019/10/21, 8, 29, 14, 9, 
2019/10/22, 18, 29, 13, 9, 
2019/10/23, 17, 36, 14, 9, 
2019/10/24, 18, 35, 12, 10, 
2019/10/25, 22, 45, 15, 10, 
2019/10/26, 21, 37, 15, 10, 
2019/10/27, 20, 31, 13, 9, 
2019/10/28, 18, 37, 16, 9, 
2019/10/29, 28, 34, 12, 9, 
2019/10/30, 32, 28, 11, 9, 
2019/10/31, 22, 28, 11, 9, 
2019/11/1, 20, 39, 13, 9, 
2019/11/2, 20, 29, 14, 11, 
2019/11/3, 24, 33, 9, 9, 
2019/11/4, 10, 31, 12, 9, 
2019/11/5, 16, 28, 16, 10, 
2019/11/6, 28, 27, 9, 9, 
2019/11/7, 13, 37, 14, 9, 
2019/11/8, 22, 26, 10, 9, 
2019/11/9, 16, 28, 9, 9, 
2019/11/10, 14, 37, 14, 10, 
2019/11/11, 23, 35, 17, 12, 
2019/11/12, 41, 22, 13, 10, 
2019/11/13, 31, , , , 
2019/11/15, 8, 27, 24, 9, 
2019/11/16, 15, 14, 27, 9, 
2019/11/17, 14, 29, 35, 12, 
2019/11/18, 33, 29, 32, 14, 
2019/11/19, 27, 29, 34, 9, 
2019/11/20, 26, 33, 41, 10, 
2019/11/21, 34, 6, , 9, 
2019/11/22, 39, 22, , 10, 
2019/11/23, 47, 25, , 11, 
2019/11/24, 44, 22, , 10, 
2019/11/25, 27, 38, , 10, 
2019/11/26, 32, 26, , 10, 
2019/11/27, 38, 7, , 13, 
2019/11/28, 60, 40, , 10, 
2019/11/29, 38, 39, , 11, 
2019/11/30, 48, 27, , 10, 
2019/12/1, 48, 32, , 11, 
2019/12/2, 31, 24, , 10, 
2019/12/3, 29, 33, , 15, 
2019/12/4, 46, 36, , 11, 
2019/12/5, 56, 48, , 14, 
2019/12/6, 68, 31, , 17, 
2019/12/7, 60, 28, , 10, 
2019/12/8, 31, 35, , 14, 
2019/12/9, 44, 45, , 15, 
2019/12/10, 59, 39, , 10, 
2019/12/11, 53, 27, , 10, 
2019/12/12, 43, 32, , 16, 
2019/12/13, 43, 23, , 10, 
2019/12/14, 44, 37, , 15, 
2019/12/15, 69, 47, , 11, 
2019/12/16, 50, 29, 28, 10, 
2019/12/17, 56, 45, 44, 15, 
2019/12/18, 76, 30, 18, 9, 
2019/12/19, 30, 32, 27, 12, 
2019/12/20, 39, 14, 37, 27, 
2019/12/21, 60, , , , 
2019/12/26, 31, 30, 21, 13, 
2019/12/27, 28, 30, 24, 17, 
2019/12/28, 41, 4, 23, 10, 
2019/12/29, 42, , , , 
2019/7/2, 17, , 10, 7, 
2019/7/3, 25, , , , 
2019/7/7, 27, , 4, 7, 
2019/7/8, 23, , 6, 9, 
2019/7/9, 25, 48, 5, 10, 
2019/7/10, 25, 34, 4, 8, 
2019/7/11, 26, 35, 5, 8, 
2019/7/12, 26, 38, 9, 9, 
2019/7/13, 23, 42, 14, 7, 
2019/7/14, 21, 43, 13, 6, 
2019/7/15, 24, 39, 19, 7, 
2019/7/16, 21, 37, 17, 7, 
2019/7/17, 18, 31, 16, , 
2019/7/18, 24, 35, 16, 7, 
2019/7/19, 23, 35, 21, 10, 
2019/7/20, 29, 46, 14, 6, 
2019/7/21, 20, 41, 12, 7, 
2019/7/22, 15, 49, 18, 12, 
2019/7/23, 25, 37, 15, 6, 
2019/7/24, 18, 36, 16, 6, 
2019/7/25, 16, 33, 20, 6, 
2019/7/26, 24, 33, 16, 6, 
2019/7/27, 15, 30, 14, 6, 
2019/7/28, 16, 34, 11, 6, 
2019/7/29, 19, 36, 22, 8, 
2019/7/30, 26, 35, 17, 7, 
2019/7/31, 25, 32, 15, 6, 
2019/8/1, 39, 35, 15, 7, 
2019/8/2, 30, 32, 18, 6, 
2019/8/3, 27, 37, 18, 7, 
2019/8/4, 36, 37, 15, 6, 
2019/8/5, 20, 40, 17, 6, 
2019/8/6, 23, 42, 15, 7, 
2019/8/7, 20, 41, 20, 6, 
2019/8/8, 22, 39, 17, 6, 
2019/8/9, 16, 13, 15, 6, 
2019/8/10, 12, , , , 
2019/8/12, 16, 38, 13, 6, 
2019/8/13, 20, 37, 18, 7, 
2019/8/14, 24, 44, 15, 7, 
2019/8/15, 22, 43, 17, 8, 
2019/8/16, 25, 45, 20, 7, 
2019/8/17, 29, 42, 20, 7, 
2019/8/18, 30, 43, 13, 8, 
2019/8/19, 20, 24, 16, 6, 
2019/8/20, 26, 29, 11, 7, 
2019/8/21, 23, 37, 13, 7, 
2019/8/22, 20, 29, 15, 6, 
2019/8/23, 19, 32, 11, 6, 
2019/8/24, 13, 30, 10, 6, 
2019/8/25, 12, 24, 16, 6, 
2019/8/26, 20, 20, 14, 6, 
2019/8/27, 17, 22, 20, 8, 
2019/8/28, 23, 41, 13, 9, 
2019/8/29, 27, 41, 13, 9, 
2019/8/30, 25, 52, 18, 10, 
2019/8/31, 35, 39, 15, 9, 
2019/9/1, 28, 36, 11, 9, 
2019/9/2, 23, 40, 14, 9, 
2019/9/3, 24, 39, 16, 9, 
2019/9/4, 19, 49, 19, 13, 
2019/9/5, 28, 51, 20, 11, 
2019/9/6, 26, 43, 14, 9, 
2019/9/7, 20, 46, 13, 9, 
2019/9/8, 20, 48, 12, 10, 
2019/9/9, 16, 60, 17, 10, 
2019/9/10, 26, 43, 15, 9, 
2019/9/11, 18, 30, 15, 9, 
2019/9/12, 16, 29, 14, 9, 
2019/9/13, 17, 27, 13, 8, 
2019/9/14, 14, 27, 9, 8, 
2019/9/15, 10, 36, 9, 9, 
2019/9/16, 10, 41, 10, 9, 
2019/9/17, 13, 41, 15, 9, 
2019/9/18, 22, 31, 16, 11, 
2019/9/19, 25, 25, 12, 12, 
2019/9/20, 17, 41, 15, 10, 
2019/9/21, 16, 39, 13, 9, 
2019/9/22, 20, 37, 9, 8, 
2019/9/23, 13, 38, 13, 9, 
2019/9/24, 17, 45, 16, 9, 
2019/9/25, 27, 46, 17, 9, 
2019/9/26, 36, 51, 13, 9, 
2019/9/27, 24, 40, 14, 9, 
2019/9/28, 24, 31, 10, 9, 
2019/9/29, 18, 22, 10, 9, 
2019/9/30, 12, 18, 16, 10, 
2019/10/1, 10, 22, 15, 12, 
2019/4/5, 48, 32, 8, 7, 19
2019/4/6, 52, 30, 6, 7, 21
2019/4/7, 47, 32, 6, 7, 20
2019/4/8, 44, 31, 7, 9, 18
2019/4/9, 47, 31, 7, 7, 22
2019/4/10, 42, 32, 8, 12, 19
2019/4/11, 48, 30, 6, 7, 20
2019/4/12, 51, 25, 10, 7, 21
2019/4/13, 55, 28, 13, 7, 20
2019/4/14, 41, 35, 17, 11, 21
2019/4/15, 47, 38, 14, 14, 21
2019/4/16, 51, 31, 14, 7, 22
2019/4/17, 57, 23, 12, 7, 12
2019/4/18, 44, 24, 10, 7, 20
2019/4/19, 36, 25, 5, 6, 20
2019/4/20, 48, 28, 9, 7, 20
2019/4/21, 37, 26, 9, 7, 20
2019/4/22, 45, 25, 8, 7, 19
2019/4/23, 40, 26, 7, 7, 21
2019/4/24, 46, 25, 8, 7, 23
2019/4/25, 49, 26, 13, 7, 26
2019/4/26, 55, 26, 9, 8, 21
2019/4/27, 54, 30, 7, 9, 24
2019/4/28, 59, 27, 8, 7, 22
2019/4/29, 57, 44, 6, 7, 21
2019/4/30, 55, 42, 11, 8, 22
2019/5/1, 63, 30, 15, 11, 20
2019/5/2, 56, 25, 19, 10, 21
2019/5/3, 47, 23, 16, 7, 25
2019/5/4, 52, 22, 16, 7, 40
2019/5/5, 45, 22, 11, 7, 22
2019/5/6, 43, 25, 12, 7, 24
2019/5/7, 47, 11, 14, 7, 20
2019/5/8, 54, 2, 14, 7, 23
2019/5/9, 67, 67, 15, 7, 27
2019/5/10, 64, 50, 14, 7, 31
2019/5/11, 57, 18, 18, 7, 28
2019/5/12, 52, , , , 
2019/6/1, 4, 50, 45, 6, 26
2019/6/2, 25, 46, 43, 6, 12
2019/6/3, 26, 29, 44, 6, 13
2019/6/4, 27, 51, 15, 7, 11
2019/6/5, 31, 45, 22, 8, 24
2019/6/6, 14, , , , 
2019/6/10, 31, 68, 19, 8, 19
2019/6/11, 36, 70, 17, 7, 
2019/6/12, 27, 89, 14, 8, 
2019/6/13, 38, 51, 12, 7, 
2019/6/14, 29, 34, 19, 7, 
2019/6/15, 18, , , , 
2019/6/17, 31, 90, 17, 7, 
2019/6/18, 37, 99, 21, 8, 
2019/6/19, 28, 76, 14, 8, 
2019/6/20, 20, 83, 20, 8, 
2019/6/21, 38, 89, 15, 8, 
2019/6/22, 42, 95, 26, 11, 
2019/6/23, 32, 87, 39, 14, 
2019/6/24, 24, 84, 39, 10, 
2019/6/25, 45, 41, 29, 13, 
2019/6/26, 45, 54, 33, 11, 
2019/6/27, 58, 42, 15, 7, 
2019/6/29, 28, 59, 7, 6, 
2019/6/30, 15, 63, 7, 6, 
2019/7/1, 13, 96, 9, 8, 
2018/4/3, 37, 16, 14, 16, 
2018/4/4, 60, 28, 11, 16, 
2018/2/9, 34, 14, 7, 15, 
2018/2/10, 31, 7, 9, 17, 
2018/2/11, 28, 13, 9, 16, 
2018/2/12, 51, 13, 11, 15, 
2018/2/13, 47, 18, 12, 18, 
2018/2/14, 37, 18, 9, 15, 
2018/2/16, 40, 21, 10, 18, 
2018/2/17, 60, 20, 15, 25, 
2018/2/18, 56, 24, 11, 24, 
2018/2/19, 40, 20, 9, 18, 
2018/2/20, 48, 17, 8, 15, 
2018/2/21, 49, 16, 8, 16, 
2018/2/22, 48, 17, 9, 16, 
2018/2/23, 48, 21, 9, 18, 
2018/2/24, 53, 22, 7, 17, 
2018/2/25, 45, 17, 6, 15, 
2018/2/26, 43, 17, 6, 15, 
2018/2/27, 41, 16, 8, 16, 
2018/2/28, 58, 21, 9, 17, 
2018/3/1, 55, 19, 9, 19, 
2018/3/2, 64, 21, 9, 17, 
2018/3/13, 47, 20, 9, 17, 
2018/3/14, 47, 17, 8, 18, 
2018/3/15, 101, 15, 11, 24, 
2017/7/3, 42, 24, 11, 11, 5
2017/7/4, 35, 28, 14, 12, 5
2017/7/5, 30, 27, 15, 13, 5
2017/7/6, 30, 17, 10, 10, 3
2017/7/7, 27, 15, 10, 10, 4
2017/7/8, 32, 14, 10, 12, 3
2017/7/9, 20, 16, 9, 10, 4
2017/7/10, 15, 19, 12, 11, 5
2017/7/11, 37, 14, 14, 9, 6
2017/7/12, 22, , , , 
2017/7/18, 65, 29, 11, , 5
2017/7/19, 51, 24, 10, , 4
2017/7/20, 33, 27, 10, , 5
2017/7/21, 39, 25, 10, , 5
2017/7/22, 26, 21, 11, , 5
2017/7/23, 34, 28, 12, , 6
2017/7/24, 45, 21, 12, , 6
2017/7/25, 47, 14, 10, , 6
2017/7/26, 41, , , , 
2017/7/31, 18, 11, 9, , 4
2017/8/1, 21, , , , 
2017/8/3, 27, 22, 8, 7, 3
2017/8/4, 28, 24, 8, 7, 5
2017/8/5, 13, 25, 8, 7, 5
2017/8/6, 18, 33, 8, 19, 8
2017/8/7, 23, 25, 8, 5, 7
2017/8/8, 2, 17, 12, 4, 4
2017/8/9, 29, 12, 8, 4, 2
2017/8/10, 32, 9, 10, 5, 4
2017/8/11, 25, 10, 2, 5, 2
2017/8/12, 19, , , , 
2017/8/16, 36, 24, , 10, 7
2017/8/17, 45, 21, , 13, 6
2017/8/18, 34, 23, , 11, 7
2017/8/19, 25, , , , 
2017/8/21, 25, 13, , 4, 
2017/8/22, 24, 16, , 4, 
2017/8/23, 19, 20, , 4, 
2017/8/24, 27, 19, , 5, 
2017/8/25, 24, 16, , 9, 
2017/8/26, 32, , , , 
2017/8/28, 10, 15, , 5, 5
2017/8/29, 26, 16, , 5, 6
2017/8/30, 48, 17, , 7, 8
2017/8/31, 29, 15, , 5, 8
2017/9/1, 18, 13, , 6, 8
2017/9/2, 20, 12, , 4, 5
2017/9/3, 13, 15, , 4, 1
2017/9/4, 10, 15, , 5, 6
2017/9/5, 20, 17, , , 7
2017/9/6, 18, , , , 
2017/9/12, 27, 23, , , 9
2017/9/13, 44, 34, , , 9
2017/9/14, 49, 35, , , 8
2017/9/15, 52, 25, , , 10
2017/9/16, 43, 29, , , 8
2017/9/17, 45, 20, , , 7
2017/9/18, 31, 17, , , 3
2017/9/19, 27, 18, , , 6
2017/9/20, 24, 19, , , 6
2017/9/21, 38, 14, , , 5
2017/9/22, 27, 20, , , 6
2017/9/23, 27, 14, , , 6
2017/9/24, 21, 15, , , 4
2017/9/25, 20, 7, , , 4
2017/9/26, 17, , , , 
2017/4/2, 44, 21, 11, 12, 
2017/4/3, 42, 21, 20, 12, 
2017/4/4, 52, 22, 19, 13, 
2017/4/5, 54, 29, 23, 15, 
2017/4/6, 62, 34, 13, 13, 
2017/4/7, 58, 38, 17, 17, 
2017/4/8, 58, 33, 18, 19, 
2017/4/9, 57, 26, 16, 12, 
2017/4/10, 55, 25, 19, 13, 
2017/4/11, 49, 33, 17, 15, 
2017/4/12, 69, 34, 11, 13, 
2017/4/13, 54, 34, 10, 12, 
2017/4/14, 47, 34, 10, 13, 
2017/4/15, 32, 36, 11, 13, 
2017/4/16, 37, 34, 13, 13, 
2017/4/17, 35, 33, 14, 16, 
2017/4/18, 41, 30, 17, 13, 
2017/4/19, 53, 32, 14, 16, 
2017/4/20, 35, 34, 17, 16, 
2017/4/21, 32, 37, 14, 17, 
2017/4/22, 42, 27, 21, 17, 
2017/4/23, 54, 29, 8, 11, 
2017/4/24, 31, 39, 16, 17, 
2017/4/25, 48, 49, 11, 13, 
2017/4/26, 56, 51, 12, 12, 
2017/4/27, 43, 53, 19, 13, 
2017/4/28, 42, 40, 15, 12, 
2017/4/29, 61, 52, 18, 12, 
2017/4/30, 61, 42, 13, 12, 
2017/5/1, 52, 55, 15, 16, 
2017/5/2, 57, 45, 14, 13, 
2017/5/3, 76, 43, 13, 15, 
2017/5/4, 63, 40, 12, 11, 
2017/5/5, 58, 40, 11, 13, 
2017/5/6, 45, 36, 18, , 
2017/5/7, 49, 43, 18, , 
2017/5/8, 55, 42, 16, , 
2017/5/9, 59, 41, 16, , 
2017/5/10, 54, 50, 15, , 
2017/5/11, 64, 48, 16, , 
2017/5/12, 52, 50, 20, , 
2017/5/13, 59, 51, 16, , 
2017/5/14, 47, 28, 18, , 
2017/5/15, 42, 21, 19, , 
2017/5/16, 59, , 12, , 
2017/5/17, 53, , 13, , 
2017/5/18, 57, , 13, , 
2017/5/19, 57, , 15, , 
2017/5/20, 68, , 17, , 
2017/5/21, 65, , 14, , 
2017/5/22, 67, 46, 15, , 
2017/5/23, 59, 49, 12, , 
2017/5/24, 62, 68, 12, , 
2017/5/25, 66, 49, 13, , 
2017/5/26, 63, 59, 12, , 
2017/5/27, 57, 62, 14, , 
2017/5/28, 43, 48, 13, , 
2017/5/29, 50, 56, 14, , 
2017/5/30, 51, 39, 12, , 
2017/5/31, 28, 36, 11, , 
2017/6/1, 30, 33, 9, , 
2017/6/2, 27, 35, 13, , 
2017/6/3, 39, 54, 20, , 
2017/6/4, 38, 54, 17, , 
2017/6/5, 34, 28, 17, , 
2017/6/6, 56, , , , 
2017/6/15, 26, 47, 9, 11, 4
2017/6/16, 25, 80, 11, 10, 5
2017/6/17, 29, 31, 15, 13, 4
2017/6/18, 44, 20, 13, 13, 5
2017/6/19, 50, 22, 9, 10, 3
2017/6/20, 42, 21, 10, 10, 5
2017/6/21, 32, 29, 12, 12, 5
2017/6/22, 44, 33, 16, 11, 6
2017/6/23, 44, 30, 11, 10, 6
2017/6/24, 44, 25, 11, 12, 4
2017/6/25, 37, 20, 9, 10, 3
2017/6/26, 29, 21, 13, 11, 5
2017/6/27, 22, 21, 12, 10, 4
2017/6/28, 19, 17, 11, 10, 6
2017/6/29, 14, , , , 
2017/1/3, 51, 30, 35, 26, 
2017/1/4, 69, 32, 39, 23, 
2017/1/5, 73, 28, 38, 17, 
2017/1/6, 79, 20, 30, 15, 
2017/1/7, 60, 18, 28, 18, 
2017/1/8, 56, 20, 20, 12, 
2017/1/9, 26, 20, 24, 15, 
2017/1/10, 40, 20, 27, 26, 
2017/1/11, 63, 22, 30, 21, 
2017/1/12, 83, 32, 35, 22, 
2017/1/13, 88, 24, 26, 18, 
2017/1/14, 67, 22, 19, 15, 
2017/1/15, 47, 22, 21, 20, 
2017/1/16, 44, 22, 23, 14, 
2017/1/17, 57, 20, 23, 14, 
2017/1/18, 60, 20, 19, 13, 
2017/1/19, 47, 19, 18, 13, 
2017/1/20, 49, 17, 18, 12, 
2017/1/21, 50, 22, 17, 12, 
2017/1/22, 44, 23, 18, 12, 
2017/1/23, 40, 22, 26, 21, 
2017/1/24, 76, 24, 25, 19, 
2017/1/25, 68, 23, 18, 12, 
2017/1/26, 49, 29, 23, 13, 
2017/1/27, 68, 26, 26, 17, 
2017/1/28, 67, 26, 21, 14, 
2017/1/29, 55, 21, 14, 12, 
2017/1/30, 32, 25, 20, 18, 
2017/1/31, 48, 23, 25, 20, 
2017/2/1, 68, 22, 17, 13, 
2017/2/2, 41, 24, 17, 15, 
2017/2/3, 42, 26, 16, 14, 
2017/2/4, 41, 30, 14, 13, 
2017/2/5, 43, 30, 15, 17, 
2017/2/6, 43, 30, 19, 16, 
2017/2/7, 50, 32, 24, 13, 
2017/2/8, 66, 33, 28, 22, 
2017/2/9, 80, 23, 21, 14, 
2017/2/10, 60, 32, 19, 15, 
2017/2/11, 51, 24, 22, 23, 
2017/2/12, 53, 30, 23, 21, 
2017/2/13, 63, 29, 22, 20, 
2017/2/14, 70, 25, 17, 13, 
2017/2/15, 54, 23, 18, 14, 
2017/2/16, 48, 13, 15, 12, 
2017/2/17, 55, 20, 16, 12, 
2017/2/18, 41, 19, 16, 12, 
2017/2/19, 32, 18, 13, 12, 
2017/2/20, 28, 21, 15, 12, 
2017/2/21, 27, 25, 20, 13, 
2017/2/22, 46, 29, 22, 17, 
2017/2/23, 42, 23, 23, 14, 
2017/2/24, 52, 25, 22, 14, 
2017/2/25, 47, 32, 26, 20, 
2017/2/26, 63, 23, 17, 13, 
2017/2/27, 46, 28, 22, 13, 
2017/2/28, 56, 29, 20, 14, 
2017/3/1, 58, 36, 20, 14, 
2017/3/2, 65, 29, 10, 12, 
2017/3/3, 56, 24, 9, 11, 
2017/3/4, 35, 27, 12, 12, 
2017/3/5, 37, 29, 14, 12, 
2017/3/6, 37, 24, 21, 14, 
2017/3/7, 45, 33, 21, 14, 
2017/3/8, 61, 28, 10, 13, 
2017/3/9, 39, 28, 13, 13, 
2017/3/10, 34, 34, 19, 14, 
2017/3/11, 33, 27, 15, 13, 
2017/3/12, 34, 25, 17, 14, 
2017/3/13, 30, 26, 20, 16, 
2017/3/14, 32, 25, 11, 12, 
2017/3/15, 29, 28, 16, 15, 
2017/3/16, 27, 29, 14, 15, 
2017/3/17, 28, 31, 17, 18, 
2017/3/18, 33, 30, 16, 15, 
2017/3/19, 40, 30, 9, 12, 
2017/3/20, 30, 31, 14, 18, 
2017/3/21, 37, 30, 22, 14, 
2017/3/22, 44, 32, 18, 15, 
2017/3/23, 48, 32, 20, 14, 
2017/3/24, 46, 30, 19, 13, 
2017/3/25, 55, 34, 19, 17, 
2017/3/26, 59, 30, 13, 14, 
2017/3/27, 36, 34, 21, 17, 
2017/3/28, 43, 27, 18, 12, 
2017/3/29, 45, 26, 16, 12, 
2017/3/30, 50, 30, 16, 12, 
2017/3/31, 47, 31, 19, 13, 
2017/4/1, 59, 22, 14, 12, 
2016/10/2, 28, 30, , , 
2016/10/3, 23, 32, , , 
2016/10/4, 32, 24, , , 
2016/10/5, 32, 27, , , 
2016/10/6, 29, 38, , , 
2016/10/7, 35, 20, , , 
2016/10/8, 30, 18, , , 
2016/10/9, 24, 24, , , 
2016/10/10, 23, 22, , , 
2016/10/11, 20, 24, , , 
2016/10/12, 25, 23, , 11, 
2016/10/13, 24, 21, , 10, 
2016/10/14, 26, 23, , 10, 
2016/10/15, 26, 24, , 12, 
2016/10/16, 29, 24, , 11, 
2016/10/17, 30, 28, , 11, 
