date, pm25, pm10, o3, no2, so2, co
2018/7/22, 50, 28, 72, 13, 11, 3
2018/7/23, 59, 35, 73, 24, 5, 5
2018/7/24, 68, 38, 61, 23, 3, 5
2018/7/25, 66, 29, 50, 23, 2, 5
2018/7/26, 50, 27, 73, 26, 2, 6
2018/7/27, 59, 34, 56, 31, 2, 8
2018/7/28, 74, 24, 59, 24, 3, 5
2018/7/29, 64, 19, 11, 33, 1, 5
2018/7/30, 46, 23, 53, 19, 6, 4
2018/7/31, 53, 23, 67, 24, 2, 5
2018/8/1, 52, 17, 40, 15, 2, 3
2018/8/2, 37, 17, 33, 16, 2, 2
2018/8/3, 40, 18, 37, 20, 1, 3
2018/8/4, 42, 20, 32, 19, 8, 4
2018/8/5, 56, 16, 44, 14, 1, 3
2018/8/6, 48, 17, 31, 19, 1, 4
2018/8/7, 45, 22, 59, 18, 3, 4
2018/8/8, 56, 28, 62, 25, 2, 6
2018/8/9, 64, 30, 46, 22, 2, 5
2018/8/10, 70, 26, 54, 26, 2, 6
2018/8/11, 72, 33, 56, 29, 2, 7
2018/8/12, 89, 25, 33, 25, 1, 7
2018/8/13, 72, 28, 49, 29, 1, 8
2018/8/14, 75, 31, 49, 25, 5, 7
2018/8/15, 73, 34, 44, 25, 4, 6
2018/8/16, 83, 34, 61, 31, 2, 9
2018/8/17, 82, 28, 66, 23, 3, 5
2018/8/18, 68, 24, 55, 20, 2, 4
2018/8/19, 60, 17, 74, 16, 2, 4
2018/8/20, 48, 18, 11, 18, 5, 4
2018/8/21, 49, , , , , 
2018/8/25, 68, 29, 58, 21, , 6
2018/8/26, 71, 17, 49, 16, , 5
2018/8/27, 48, 25, 55, 26, , 6
2018/8/28, 62, 15, 33, 26, , 7
2018/8/29, 41, 23, 31, 34, , 10
2018/8/30, 60, , , , , 
2018/9/8, 85, 29, 63, 21, , 8
2018/9/9, 74, 28, 55, 17, , 6
2018/9/10, 72, 31, 35, 24, , 8
2018/9/11, 76, 31, 47, 26, , 9
2018/9/12, 76, 39, 56, 33, , 11
2018/9/13, 101, 27, 43, 41, , 12
2018/9/14, 73, 25, 46, 24, , 8
2018/9/15, 61, 23, 39, 25, , 9
2018/9/16, 57, 36, 40, 24, , 11
2018/9/17, 97, 28, 39, 29, , 10
2018/9/18, 73, 34, 57, 28, , 9
2018/9/19, 82, 31, 64, 25, , 8
2018/9/20, 77, 27, 61, 22, , 8
2018/9/21, 60, 22, 47, 22, , 8
2018/9/22, 52, 23, 50, 18, , 7
2018/9/23, 63, 19, 19, 16, , 6
2018/9/24, 54, 27, 28, 20, , 8
2018/9/25, 52, 25, 53, 22, , 8
2018/9/26, 61, 26, 20, 22, , 9
2018/9/27, 65, 25, 47, 26, , 11
2018/9/28, 62, 23, 45, 20, , 8
2018/9/29, 57, 24, 40, 18, , 8
2018/9/30, 55, 19, 51, 13, , 6
2018/10/1, 52, 20, 33, 16, , 7
2018/4/2, 46, 35, 74, 26, 2, 8
2018/4/3, 65, 30, 56, 23, 2, 6
2018/4/4, 61, 39, 95, 25, 8, 7
2018/4/5, 74, 36, 76, 22, 2, 7
2018/4/6, 79, 39, 52, 35, 2, 10
2018/4/7, 88, 41, 71, 31, 2, 10
2018/4/8, 86, 26, 63, 19, 4, 6
2018/4/9, 58, 28, 62, 20, 2, 5
2018/4/10, 65, 36, 73, 25, 2, 7
2018/4/11, 74, 25, 56, 27, 3, 7
2018/4/12, 60, 30, 5, 40, 5, 12
2018/4/13, 78, 31, 53, 27, 2, 8
2018/4/14, 64, 18, 51, 13, 1, 4
2018/4/15, 43, 40, 62, 20, 22, 6
2018/4/16, 80, 42, 76, 31, 15, 9
